time,x1,v1
12.1,0.020487448705408473,-0.13954010152606683
12.12,0.017649860237002275,-0.14408453934030407
12.14,0.014729605164524266,-0.1478048586046158
12.16,0.011743313674566762,-0.15068424770876604
12.18,0.008707953635956384,-0.15271106522820896
12.2,0.005640635102552034,-0.15387816859337794
12.22,0.0025585941593913018,-0.15418369536115312
12.24,-5.2096106648335e-4,-0.1536303345109857
12.26,-0.003580922810704477,-0.1522257851992373
12.28,-0.0066043801850084105,-0.14998245134156174
12.3,-0.009574722814505228,-0.14691727352391867
12.32,-0.012475724995854927,-0.14305192854803622
12.34,-0.015291628544967982,-0.13841220330947196
12.36,-0.01800725392734974,-0.1330284038632554
12.38,-0.02060803597350529,-0.12693455623625102
12.4,-0.023080170151809187,-0.12016883720044494
12.42,-0.025410599836890594,-0.11277263230347513
12.44,-0.027587190475129295,-0.10479103003129661
12.46,-0.029598673784827122,-0.0962717660056751
12.48,-0.03143482980069764,-0.08726562353418237
12.5,-0.03308642972476217,-0.07782562434028449
12.52,-0.03454535216360517,-0.06800695130920567
12.54,-0.035804597762579674,-0.05786661035125509
12.56,-0.03685829660872819,-0.04746299544007557
12.58,-0.037701804951403725,-0.03685571111079759
12.6,-0.038331614113439806,-0.026105057690441066
12.62,-0.03874550618043146,-0.015271860634615476
12.64,-0.038942389669584784,-0.004416930430629575
12.66,-0.03892249028332356,0.006399098417528803
12.68,-0.03868713016593036,0.01711626901245196
12.7,-0.03823893502267953,0.027675548798434507
12.72,-0.037581595978729856,0.03801914150044881
12.74,-0.03672002492574048,0.04809090078397048
12.76,-0.03566019049763644,0.05783649440417431
12.78,-0.034409138660465646,0.06720379064473808
12.8,-0.03297494878338188,0.07614311600452567
12.82,-0.03136663194038416,0.0846074427041133
12.84,-0.029594161341757956,0.09255279704799191
12.86,-0.027668297829925616,0.09993825036215168
12.88,-0.025600656277547686,0.10672644224037786
12.9,-0.02340349055750126,0.11288335570494473
12.92,-0.02108977092996194,0.11837899214320413
12.94,-0.01867295890866384,0.12318688618771031
12.96,-0.016167064960477838,0.12728490992214364
12.98,-0.013586458484500059,0.13065470108312652
13,-0.010945858491096052,0.1332822697537318
13.02,-0.008260213891578577,0.13515770449585499
13.04,-0.005544627616911488,0.13627532874177828
13.06,-0.00281428236413249,0.13663376617475914
13.08,-8.433690240924386e-5,0.13623569799010163
13.1,0.0026301366297979563,0.13508817633026232
13.12,0.0053142532458911465,0.13320206783057856
13.14,0.007953387742839359,0.13059255734753014
13.16,0.010533247031450706,0.12727835179843466
13.18,0.013039971783391904,0.12328227949866205
13.2,0.015460163136080528,0.11863039671226569
13.22,0.01778101611805199,0.11335252001946314
13.24,0.019990318425406873,0.10748146489349286
13.26,0.022076571240343977,0.1010532356122113
13.28,0.02402901036122973,0.09410660735257351
13.3,0.025837672705596164,0.0866829305030562
13.32,0.027493461852092234,0.07882598609433708
13.34,0.02898814857625817,0.0705815209560211
13.36,0.030314482738884842,0.061997267756187566
13.38,0.03146612561008788,0.053122344024537235
13.4,0.03243780624866421,0.04400730993021698
13.42,0.033225192388481616,0.03470357605977742
13.44,0.03382507706721623,0.025263384124167215
13.46,0.03423520852939905,0.015739308164803907
13.48,0.0344544765434423,0.006184123710177486
13.5,0.034482759407172534,-0.0033495782266163916
13.52,0.034321020542645464,-0.012809636147218374
13.54,0.033971249796152854,-0.022144598764899496
13.56,0.033436443653668435,-0.031304019098418984
13.58,0.03272062911798712,-0.04023871099466029
13.6,0.03182875138518132,-0.04890098630555613
13.62,0.030766755489145616,-0.057244978682571064
13.64,0.029541411459371565,-0.06522673573953398
13.66,0.028160423183503654,-0.07280466164337862
13.68,0.026632224123747335,-0.07993944489866071
13.7,0.02496608418927939,-0.08659459685496267
13.72,0.02317190444779848,-0.09273625866873833
13.74,0.02126029315508557,-0.09833375243007064
13.76,0.01924240258446118,-0.10335940262986185
13.78,0.017129921706814932,-0.10778888824759743
13.8,0.014934994042489751,-0.11160126748534956
13.82,0.012670132358240362,-0.11477902826403455
13.84,0.010348186285723279,-0.11730833823073855
13.86,0.00798222028487039,-0.119178803478207
13.88,0.005585495266779688,-0.12038390917045518
13.9,0.00317134401725626,-0.12092054720720227
13.92,7.531421004098963e-4,-0.12078956951800068
13.94,-0.0016557996248486662,-0.11999516364086887
13.96,-0.004042284907418725,-0.11854543785684674
13.98,-0.0063933138673134965,-0.11645174872230374
14,-0.008696155150292078,-0.11372916118734225
14.02,-0.010938404268056116,-0.11039594749421977
14.04,-0.013108061808329824,-0.10647368360943091
14.06,-0.015193589845128218,-0.10198708749312085
14.08,-0.017183968183874805,-0.09696374287602097
14.1,-0.01906877262900497,-0.09143418188263044
14.12,-0.020838189397739182,-0.08543137090437704
14.14,-0.02248312508341768,-0.07899091164141046
14.16,-0.02399517475737847,-0.07215040775989359
14.18,-0.025366760586333578,-0.06494969144936408
14.2,-0.026591057403644876,-0.057430153478613244
14.22,-0.027662149575430794,-0.04963492618937046
14.24,-0.028574936245446447,-0.04160828202865603
14.26,-0.029325262340678806,-0.033395645230109544
14.28,-0.029909859565363225,-0.025043187643801958
14.3,-0.030326396493196454,-0.016597618268023976
14.32,-0.03057349173781952,-0.008105952872933581
14.34,-0.03065067374492972,3.848130124385861e-4
14.36,-0.030558455171133078,0.00882788418561474
14.38,-0.030298221255206308,0.01717699043413081
14.4,-0.029872344352576387,0.025386597351611022
14.42,-0.02928402203757225,0.03341215910552734
14.44,-0.028537411973132216,0.04121040154659435
14.46,-0.02763743932903347,0.04873946061728961
14.48,-0.02658992907115161,0.05595925087928173
14.5,-0.025401426068462702,0.06283150780029492
14.52,-0.024079260176731926,0.06932015443272385
14.54,-0.0226314423435737,0.07539136774073621
14.56,-0.021066632517340998,0.08101380780042788
14.58,-0.019394109931435047,0.08615881143717428
14.6,-0.017623669844386968,0.09080041721607401
14.62,-0.015765634961773387,0.09491570731164527
14.64,-0.01383071522241211,0.09848462391537963
14.66,-0.01183003286459391,0.10149044307276817
14.68,-0.009774971831464054,0.10391940258106049
14.7,-0.007677195846668831,0.10576127455807487
14.72,-0.005548508365532619,0.10700884412146933
14.74,-0.0034008476508928056,0.10765850734994262
14.76,-0.0012461775983121511,0.10770977073042623
14.78,9.035576674327928e-4,0.10716559221177882
14.8,0.0030365042084493175,0.10603216711073818
14.82,0.0051409676667969,0.10431889293544941
14.84,0.007205471658366221,0.1020384317028364
14.86,0.009218821598239118,0.09920636987796447
14.88,0.011170172856149362,0.09584146840883613
14.9,0.013049069445500966,0.09196511348287266
14.92,0.01484553397768298,0.08760166565857898
14.94,0.016550070742310012,0.08277779430824721
14.96,0.01815378103005013,0.07752284178030519
14.98,0.01964832973530979,0.07186813114210909
15,0.021026075536074735,0.0658472515972082
15,0.021026075536074735,0.0658472515972082
